ticker,type,data_points,daily_return_fractal_dimension,daily_return_std_dev,daily_return_kurtosis,daily_return_ki_resonance_score,daily_return_fundamental_freq,volatility_fractal_dimension,volatility_std_dev,volatility_kurtosis,volatility_ki_resonance_score,volatility_fundamental_freq,normalized_volume_fractal_dimension,normalized_volume_std_dev,normalized_volume_kurtosis,normalized_volume_ki_resonance_score,normalized_volume_fundamental_freq,zscore_daily_return_fractal_dimension,zscore_daily_return_std_dev,zscore_daily_return_kurtosis,zscore_daily_return_fundamental_freq,zscore_volatility_fractal_dimension,zscore_volatility_std_dev,zscore_volatility_kurtosis,zscore_volatility_fundamental_freq,zscore_normalized_volume_fractal_dimension,zscore_normalized_volume_std_dev,zscore_normalized_volume_kurtosis,zscore_normalized_volume_fundamental_freq
bscl.us,ETFs,1081,0.159646,0.002464,5.501096,0.000000,0.472222,0.439675,0.074160,358.449707,0.000000,0.008326,0.317430,1.364587,48.090154,0.000000,0.004625,-0.016241,-0.015939,-0.154245,1.419256,0.383336,-0.012313,1.247399,-0.084588,-1.053468,-0.021095,-0.567269,-0.284833
bscm.us,ETFs,1079,0.156572,0.002852,7.240745,0.000000,0.371985,0.319570,0.044939,43.615603,0.000000,0.008341,0.420955,1.967259,123.986147,0.000000,0.004634,-0.017593,-0.015884,-0.147273,0.692177,-0.278860,-0.012313,-0.196011,-0.084250,-0.049977,0.715773,-0.007091,-0.284657
bscn.us,ETFs,780,0.227382,0.003069,7.691624,0.877059,0.272144,0.324941,0.071018,81.297229,0.000000,0.008974,0.361589,1.970695,80.216395,0.000000,0.007692,0.013556,-0.015854,-0.145466,-0.032032,-0.249251,-0.012313,-0.023253,-0.070353,-0.625423,0.719973,-0.330149,-0.222040
bsco.us,ETFs,783,0.142495,0.003313,3.915878,1.632380,0.118926,0.315506,0.074769,88.346141,0.000000,0.002554,0.377433,2.166749,97.189132,0.000000,0.462324,-0.023786,-0.015820,-0.160598,-1.143413,-0.301268,-0.012313,0.009064,-0.211228,-0.471846,0.959682,-0.204876,9.086070
bsjh.us,ETFs,1391,0.185367,0.002116,9.335301,0.000000,0.390647,0.633608,0.174334,544.793046,0.000000,0.001438,0.335101,1.066737,35.091806,0.608447,0.005032,-0.004926,-0.015988,-0.138879,0.827546,1.452580,-0.012312,2.101721,-0.235727,-0.882182,-0.385267,-0.663207,-0.276500
bsji.us,ETFs,1393,0.206541,0.002482,9.129084,0.000000,0.493534,0.376534,0.054800,73.566473,0.000000,0.002872,0.345056,1.095018,53.178769,1.597467,0.007179,0.004388,-0.015936,-0.139706,1.573847,0.035209,-0.012313,-0.058696,-0.204267,-0.785680,-0.350687,-0.529710,-0.232555
bsjj.us,ETFs,1040,0.155015,0.002921,10.778136,0.000000,0.443696,0.373619,0.076202,88.827712,0.000000,0.003846,0.343762,1.164661,54.012088,0.000000,0.006731,-0.018278,-0.015875,-0.133097,1.212338,0.019137,-0.012313,0.011272,-0.182881,-0.798229,-0.265538,-0.523560,-0.241726
bsjk.us,ETFs,1038,0.134074,0.003320,10.261972,1.737455,0.155256,0.552909,0.174084,626.064694,0.000000,0.010597,0.408049,1.354998,115.252236,0.000000,0.016378,-0.027490,-0.015818,-0.135166,-0.879892,1.007649,-0.012312,2.474325,-0.034741,-0.175075,-0.032819,-0.071555,-0.044217
bsjl.us,ETFs,788,0.128363,0.003761,9.158297,0.000000,0.306226,0.315646,0.120664,61.521159,0.000000,0.008883,0.328114,1.592364,63.527510,0.000000,0.007614,-0.030002,-0.015757,-0.139589,0.215188,-0.300495,-0.012313,-0.113920,-0.072352,-0.949911,0.257401,-0.453328,-0.223639
bsjm.us,ETFs,787,0.145531,0.004349,6.212787,0.000000,0.450382,0.323629,0.116717,59.660938,0.000000,0.008895,0.385423,2.158781,90.067381,0.965604,0.268107,-0.022450,-0.015674,-0.151393,1.260834,-0.256481,-0.012313,-0.122448,-0.072105,-0.394390,0.949940,-0.257441,5.109669
bsv.us,ETFs,2669,0.278822,0.002124,63.190397,0.000000,0.366942,0.610689,0.271435,219.862076,0.849004,0.002623,0.420848,0.779131,143.824898,0.000000,0.005245,0.036185,-0.015986,0.076946,0.655593,1.326216,-0.012312,0.612021,-0.209727,-0.051010,-0.736913,0.139336,-0.272138
btal.us,ETFs,1281,0.146316,0.010143,6.132009,0.866248,0.490625,0.518561,0.341418,255.888723,0.000000,0.002342,0.489441,3.054842,232.581302,0.000000,0.003123,-0.022105,-0.014860,-0.151716,1.552743,0.818268,-0.012312,0.777191,-0.215888,0.613880,2.045525,0.794434,-0.315601
bwv.us,ETFs,1803,0.133635,0.012023,11.106490,0.000000,0.314650,0.501280,0.914868,170.231916,0.000000,0.004437,0.453050,1.995838,56.523177,0.000000,0.008874,-0.027683,-0.014596,-0.131781,0.276294,0.722989,-0.012309,0.384483,-0.169915,0.261133,0.750715,-0.505026,-0.197844
bwx.us,ETFs,2544,0.157733,0.005673,6.578499,0.000000,0.104208,0.400948,0.139507,54.373259,0.810545,0.002358,0.357204,1.038564,39.832288,0.867799,0.012186,-0.017082,-0.015488,-0.149927,-1.250173,0.169813,-0.012312,-0.146690,-0.215524,-0.667926,-0.419712,-0.628219,-0.130046
bwz.us,ETFs,2205,0.151195,0.005310,9.090901,0.799038,0.159710,0.392668,0.184681,50.252536,0.000000,0.002268,0.584675,2.161466,204.487663,0.000000,0.003175,-0.019959,-0.015539,-0.139859,-0.847584,0.124163,-0.012312,-0.165583,-0.217519,1.537018,0.953223,0.587079,-0.314535
byld.us,ETFs,822,0.119420,0.002440,15.786897,0.000000,0.444580,0.538462,0.095614,373.047545,0.663848,0.006083,0.345990,1.877888,45.810955,0.000000,0.004866,-0.033936,-0.015942,-0.113024,1.218749,0.927994,-0.012313,1.314325,-0.133804,-0.776629,0.606501,-0.584091,-0.279902
bzf.us,ETFs,2387,0.132023,0.012851,17.179167,0.876297,0.492456,0.317297,0.175287,26.174552,1.246811,0.002514,0.748054,2.442225,624.735840,0.000000,0.003770,-0.028393,-0.014480,-0.107445,1.566024,-0.291395,-0.012312,-0.275972,-0.212121,3.120696,1.296498,3.688870,-0.302336
bzq.us,ETFs,2111,0.265637,0.039015,6.411641,0.000000,0.399526,0.506986,1.674636,212.583637,0.000000,0.001421,0.362243,1.073871,30.737326,0.000000,0.001895,0.030385,-0.010806,-0.150596,0.891948,0.754453,-0.012306,0.578652,-0.236093,-0.619081,-0.376544,-0.695347,-0.340737
cafe.us,ETFs,1517,0.158183,0.021763,5.039839,0.000000,0.421504,0.500116,0.556735,190.686344,0.000000,0.005274,0.429920,1.742321,61.367138,0.000000,0.003296,-0.016885,-0.013228,-0.156093,1.051367,0.716573,-0.012311,0.478260,-0.151559,0.036925,0.440748,-0.469273,-0.312050
cane.us,ETFs,1394,0.177661,0.017981,8.271744,0.000000,0.377602,0.346847,0.218795,30.805500,0.000000,0.002152,0.480912,2.086096,128.280987,0.000000,0.002869,-0.008316,-0.013760,-0.143141,0.732922,-0.128469,-0.012312,-0.254741,-0.220054,0.531213,0.861070,0.024608,-0.320783
cape.us,ETFs,1137,0.143092,0.008004,6.284515,0.000000,0.055458,0.617084,1.210317,376.876308,0.000000,0.099384,0.368752,1.409496,46.909898,0.000000,0.007916,-0.023523,-0.015161,-0.151105,-1.603785,1.361472,-0.012308,1.331879,1.913505,-0.555995,0.033813,-0.575980,-0.217469
carz.us,ETFs,1538,0.264801,0.014060,10.434193,0.000000,0.339623,0.601831,0.413657,706.425272,0.000000,0.001951,0.471728,2.112073,91.109646,0.000000,0.005852,0.030017,-0.014310,-0.134475,0.457433,1.277378,-0.012311,2.842752,-0.224475,0.442183,0.892832,-0.249748,-0.259723
cbnd.us,ETFs,1550,0.149096,0.004317,4.576928,0.000000,0.428664,0.614197,0.267201,619.789958,0.696308,0.004516,0.578122,2.801275,308.545897,0.000000,0.049032,-0.020882,-0.015679,-0.157948,1.103300,1.345554,-0.012312,2.445557,-0.168180,1.473491,1.735496,1.355118,0.624352
cbon.us,ETFs,685,0.129268,0.004343,12.549670,0.000000,0.200292,0.316137,0.101495,52.534940,0.742740,0.007299,0.410795,1.508116,127.235937,0.000000,0.005839,-0.029604,-0.015675,-0.125998,-0.553213,-0.297790,-0.012313,-0.155119,-0.107109,-0.148456,0.154394,0.016895,-0.259976
cefl.us,ETFs,981,0.137080,0.012393,6.903352,0.000000,0.156122,0.308113,0.135227,22.694494,0.000000,0.004077,0.228111,0.637927,8.409335,0.000000,0.003058,-0.026168,-0.014544,-0.148625,-0.873604,-0.342028,-0.012312,-0.291927,-0.177805,-1.919262,-0.909558,-0.860147,-0.316920
cew.us,ETFs,2144,0.272792,0.005304,9.365332,0.000000,0.466169,0.364366,0.091838,66.618885,0.000000,0.002332,0.521830,2.239015,129.830711,0.856819,0.004664,0.033532,-0.015540,-0.138759,1.375348,-0.031879,-0.012313,-0.090548,-0.216104,0.927843,1.048040,0.036047,-0.284038
cgw.us,ETFs,2645,0.133232,0.014333,14.948847,1.720436,0.298411,0.508626,0.259512,139.992928,0.000000,0.001134,0.406025,1.080024,80.178880,0.000000,0.005293,-0.027861,-0.014272,-0.116383,0.158504,0.763496,-0.012312,0.245847,-0.242389,-0.194692,-0.369021,-0.330426,-0.271163
chau.us,ETFs,618,0.222968,0.043524,20.729249,0.759508,0.243112,0.305358,0.369614,26.391438,0.000000,0.006472,0.240348,0.611955,9.590706,0.000000,0.006472,0.011614,-0.010172,-0.093218,-0.242618,-0.357217,-0.012311,-0.274978,-0.125251,-1.800649,-0.941313,-0.851427,-0.247014
chep.us,ETFs,976,0.129110,0.010419,10.343496,0.000000,0.342564,0.286066,0.281148,15.299201,0.000000,0.013320,0.446017,2.543680,125.937921,0.000000,0.008197,-0.029674,-0.014822,-0.134839,0.478769,-0.463583,-0.012312,-0.325832,0.024996,0.192963,1.420544,0.007315,-0.211713
chie.us,ETFs,1506,0.290080,0.019154,14.994162,1.629814,0.213289,0.308820,0.108386,15.017817,0.000000,0.001328,0.476776,2.619198,122.702651,0.000000,0.005976,0.041137,-0.013595,-0.116201,-0.458940,-0.338129,-0.012313,-0.327122,-0.238136,0.491122,1.512877,-0.016564,-0.257178
chii.us,ETFs,1656,0.198624,0.020909,7.771583,0.827272,0.151057,0.450758,0.149279,89.334701,0.000000,0.001812,0.572673,2.222186,230.400676,0.754196,0.006039,0.000905,-0.013348,-0.145146,-0.910344,0.444441,-0.012312,0.013596,-0.227525,1.420674,1.027463,0.778339,-0.255897
chim.us,ETFs,1605,0.180349,0.022183,7.294943,0.000000,0.139027,0.428474,0.251267,93.866986,0.000000,0.001869,0.452026,2.328348,68.867954,0.726856,0.018692,-0.007134,-0.013169,-0.147056,-0.997604,0.321576,-0.012312,0.034375,-0.226262,0.251212,1.157264,-0.413911,0.003159
chiq.us,ETFs,2000,0.144545,0.014656,6.234783,1.577082,0.303652,0.378016,0.109931,46.903752,0.000000,0.002000,0.453719,1.519286,69.648902,0.000000,0.003500,-0.022884,-0.014227,-0.151305,0.196515,0.043381,-0.012313,-0.180936,-0.223391,0.267622,0.168050,-0.408147,-0.307873
chix.us,ETFs,1959,0.187084,0.017230,6.277111,0.000000,0.245659,0.398047,0.102941,66.117158,0.524243,0.002552,0.517179,2.695925,130.289130,0.000000,0.007657,-0.004171,-0.013865,-0.151135,-0.224143,0.153818,-0.012313,-0.092849,-0.211271,0.882755,1.606688,0.039430,-0.222764
choc.us,ETFs,1418,0.196931,0.019067,12.660554,0.000000,0.496119,0.359466,0.616235,39.918154,0.797452,0.002116,0.415848,1.611336,54.309483,0.000000,0.074753,0.000161,-0.013607,-0.125553,1.592591,-0.058896,-0.012310,-0.212962,-0.220853,-0.099472,0.280596,-0.521365,1.150960
ciu.us,ETFs,2725,0.125580,0.003010,23.742630,1.769324,0.215125,0.466862,0.304394,95.585426,0.843915,0.002569,0.480886,1.183202,151.517095,0.000000,0.004037,-0.031227,-0.015862,-0.081142,-0.445624,0.533231,-0.012312,0.042254,-0.210909,0.530954,-0.242868,0.196111,-0.296885
cjnk.us,ETFs,617,0.151981,0.004873,5.171175,0.000000,0.462662,0.328374,0.171692,85.480972,0.000000,0.004862,0.357133,2.033787,62.183123,0.000000,0.004862,-0.019613,-0.015600,-0.155567,1.349913,-0.230324,-0.012312,-0.004072,-0.160585,-0.668613,0.797114,-0.463250,-0.279983
cly.us,ETFs,1967,0.164034,0.005916,5.189747,0.000000,0.394201,0.331497,0.197984,18.225233,0.000000,0.001017,0.623398,2.273521,327.847311,0.712647,0.008643,-0.014311,-0.015454,-0.155493,0.853325,-0.213100,-0.012312,-0.312417,-0.244966,1.912365,1.090229,1.497579,-0.202584
cmbs.us,ETFs,1431,0.151528,0.002927,4.950971,0.839492,0.396503,0.330074,0.130869,41.309223,0.000000,0.001398,0.417233,1.830476,76.120142,0.000000,0.010482,-0.019812,-0.015874,-0.156450,0.870023,-0.220948,-0.012313,-0.206585,-0.236609,-0.086052,0.548532,-0.360383,-0.164920
cmdt.us,ETFs,820,0.150235,0.008467,4.570187,0.000000,0.418803,0.379214,0.432419,69.668434,0.000000,0.436585,0.381862,4.174937,72.649384,0.000000,0.235366,-0.020381,-0.015096,-0.157976,1.031778,0.049986,-0.012311,-0.076567,9.312676,-0.428913,3.415027,-0.386000,4.439335
cmf.us,ETFs,2541,0.290658,0.006517,433.631714,0.000000,0.474409,0.591971,0.355088,343.968876,2.189005,0.001968,0.353208,0.876943,24.946994,0.000000,0.005903,0.041391,-0.015370,1.561497,1.435122,1.223016,-0.012312,1.181009,-0.224099,-0.706668,-0.617321,-0.738085,-0.258670
cn.us,ETFs,778,0.159170,0.018241,13.434536,0.000000,0.248391,0.349454,0.278789,48.531222,0.473027,0.006427,0.419354,2.215347,93.992325,0.764349,0.003856,-0.016450,-0.013723,-0.122451,-0.204323,-0.114099,-0.012312,-0.173474,-0.126255,-0.065487,1.019102,-0.228471,-0.300583
cnda.us,ETFs,1819,0.148211,0.015991,4.851453,0.000000,0.076458,0.572757,0.310585,411.164825,2.313907,0.006047,0.588659,1.885034,308.584917,0.000000,0.003299,-0.021271,-0.014039,-0.156848,-1.451460,1.117078,-0.012312,1.489080,-0.134582,1.575637,0.615239,1.355406,-0.311998
cntr.us,ETFs,265,0.164616,0.016777,7.272587,0.785262,0.208333,0.263340,0.148422,70.287459,0.000000,0.007547,0.409023,3.515624,119.039762,1.741188,0.116981,-0.014055,-0.013929,-0.147146,-0.494887,-0.588884,-0.012312,-0.073729,-0.101670,-0.165628,2.608907,-0.043600,2.015533
cnxt.us,ETFs,826,0.260460,0.029046,21.098106,1.482523,0.146667,0.343638,0.545440,26.264643,0.000000,0.029056,0.383158,1.606760,66.530794,0.729120,0.003632,0.028107,-0.012206,-0.091740,-0.942192,-0.146163,-0.012311,-0.275559,0.370290,-0.416347,0.275002,-0.431161,-0.305171
cny.us,ETFs,2273,0.173905,0.006539,22.790176,0.000000,0.439261,0.624706,0.592902,316.724528,1.161518,0.005279,0.483563,1.863753,75.493399,0.468039,0.006159,-0.009969,-0.015366,-0.084959,1.180166,1.403498,-0.012310,1.056103,-0.151432,0.556905,0.589218,-0.365009,-0.253427
comt.us,ETFs,766,0.145193,0.011845,4.462034,0.000000,0.211765,0.269720,0.338257,33.473295,0.000000,0.006527,0.476084,3.899359,181.272439,0.000000,0.355091,-0.022599,-0.014621,-0.158409,-0.469997,-0.553707,-0.012312,-0.242510,-0.124046,0.484413,3.078088,0.415731,6.890588
copx.us,ETFs,1904,0.150375,0.022114,5.032405,0.998424,0.108250,0.267195,0.445608,10.938259,0.974813,0.005252,0.416392,1.317846,52.703259,2.024692,0.003151,-0.020319,-0.013179,-0.156123,-1.220850,-0.567628,-0.012311,-0.345826,-0.152030,-0.094207,-0.078243,-0.533220,-0.315013
corn.us,ETFs,1871,0.260641,0.015223,10.314324,0.000000,0.460963,0.277984,0.418766,10.338978,0.000000,0.004276,0.295663,1.042281,15.602752,0.000000,0.002138,0.028187,-0.014147,-0.134956,1.337583,-0.508145,-0.012311,-0.348573,-0.173453,-1.264465,-0.415168,-0.807053,-0.335761
corp.us,ETFs,1786,0.177456,0.003014,4.386008,0.937849,0.366947,0.318203,0.262983,41.760956,0.000000,0.002240,0.464646,1.921181,95.348012,0.000000,0.047592,-0.008406,-0.015861,-0.158714,0.655631,-0.286399,-0.012312,-0.204514,-0.218132,0.373534,0.659435,-0.218465,0.594872
cow.us,ETFs,2526,0.153579,0.010103,3.913240,0.983375,0.427327,0.364619,0.238131,24.759787,0.544869,0.001188,0.452197,1.529864,54.301433,0.000000,0.002771,-0.018910,-0.014866,-0.160608,1.093603,-0.030488,-0.012312,-0.282458,-0.241216,0.252864,0.180984,-0.521424,-0.322795
cper.us,ETFs,1219,0.153779,0.015571,8.765794,0.000000,0.319376,0.375795,0.288573,59.122200,0.000000,0.025431,0.390671,2.061572,52.739768,0.000000,0.025431,-0.018822,-0.014098,-0.141162,0.310572,0.031132,-0.012312,-0.124918,0.290747,-0.343520,0.831085,-0.532950,0.141134
cpi.us,ETFs,1914,0.136091,0.002735,24.297130,0.000000,0.430737,0.484364,0.137149,95.164523,0.000000,0.002090,0.512426,2.563580,146.772530,0.000000,0.048589,-0.026603,-0.015901,-0.078919,1.118340,0.629727,-0.012312,0.040324,-0.221419,0.836686,1.444874,0.161092,0.615283
cqqq.us,ETFs,1993,0.143605,0.015771,6.349621,0.909946,0.155622,0.350776,0.290623,18.860260,0.000000,0.002007,0.486473,1.631011,140.451293,0.000000,0.003011,-0.023297,-0.014070,-0.150844,-0.877230,-0.106808,-0.012312,-0.309506,-0.223237,0.585110,0.304653,0.114436,-0.317894
crbn.us,ETFs,708,0.188013,0.007703,7.244800,0.749817,0.155587,0.376216,0.620059,132.571016,0.000000,0.007062,0.481280,2.964574,232.764604,0.000000,0.005650,-0.003762,-0.015203,-0.147257,-0.877488,0.033452,-0.012310,0.211820,-0.112313,0.534775,1.935156,0.795787,-0.263860
cred.us,ETFs,2724,0.281718,0.004745,97.484486,0.000000,0.234668,0.428622,0.347159,89.293405,0.000000,0.004405,0.413874,1.391159,67.913493,0.766409,0.007342,0.037458,-0.015618,0.214380,-0.303869,0.322394,-0.012312,0.013407,-0.170612,-0.118613,0.011394,-0.420955,-0.229209
croc.us,ETFs,1269,0.151181,0.012825,3.744850,0.759369,0.466088,0.255446,0.366092,9.203877,0.620335,0.005516,0.423240,1.678357,68.979247,1.339315,0.005516,-0.019965,-0.014484,-0.161283,1.374764,-0.632409,-0.012311,-0.353777,-0.146236,-0.027822,0.362541,-0.413089,-0.266594
crop.us,ETFs,1586,0.175198,0.010336,7.942913,2.366807,0.300946,0.311454,0.143631,14.369137,0.000000,0.001892,0.543193,1.783579,216.293293,0.813194,0.006305,-0.009400,-0.014833,-0.144459,0.176891,-0.323606,-0.012312,-0.330096,-0.225770,1.134918,0.491192,0.674215,-0.250440
csd.us,ETFs,2711,0.197171,0.013682,11.729994,1.631599,0.104428,0.470530,0.328375,194.480955,0.569902,0.002213,0.521584,1.499115,132.812005,0.000000,0.012910,0.000266,-0.014363,-0.129282,-1.248574,0.553454,-0.012312,0.495657,-0.218712,0.925458,0.143388,0.058051,-0.115206
csj.us,ETFs,2729,0.210567,0.002724,239.453203,0.000000,0.427786,0.505463,0.310136,112.629918,0.000000,0.001099,0.446272,0.959209,146.728577,0.000000,0.011726,0.006159,-0.015902,0.783323,1.096934,0.746052,-0.012312,0.120397,-0.243155,0.195430,-0.516737,0.160767,-0.139456
csm.us,ETFs,2099,0.217794,0.009474,7.047763,0.906926,0.298379,0.681336,0.491201,1015.837881,0.000000,0.001906,0.504640,1.277670,164.989211,0.000000,0.009052,0.009338,-0.014954,-0.148047,0.158271,1.715727,-0.012311,4.261306,-0.225461,0.761208,-0.127365,0.295547,-0.194203
ctnn.us,ETFs,655,0.137373,0.027453,16.430209,0.823675,0.340979,0.317537,0.608833,55.318768,0.000000,0.006107,0.520884,3.293498,225.553927,0.000000,0.006107,-0.026039,-0.012429,-0.110446,0.467268,-0.290073,-0.012310,-0.142356,-0.133274,0.918672,2.337321,0.742566,-0.254500
cupm.us,ETFs,553,0.193754,0.021912,12.110958,0.000000,0.295290,0.330229,0.207439,99.273649,0.000000,0.050633,0.453774,2.617803,258.045470,0.876450,0.019892,-0.001237,-0.013207,-0.127756,0.135860,-0.220094,-0.012312,0.059163,0.843757,0.268154,1.511171,0.982382,0.027726
cure.us,ETFs,1573,0.149049,0.028072,5.363400,0.842785,0.169847,0.470726,0.736954,176.845080,0.000000,0.001907,0.287622,0.846111,14.410743,1.255530,0.005086,-0.020903,-0.012342,-0.154797,-0.774049,0.554531,-0.012310,0.414802,-0.225427,-1.342410,-0.655018,-0.815851,-0.275405
cut.us,ETFs,2519,0.263880,0.016169,9.775596,0.000000,0.093328,0.588485,0.333166,392.776072,0.000000,0.001191,0.513122,1.328768,122.935862,0.000000,0.048035,0.029612,-0.014014,-0.137115,-1.329089,1.203794,-0.012312,1.404774,-0.241144,0.843429,-0.064889,-0.014843,0.603933
cvy.us,ETFs,2805,0.167298,0.013259,17.926128,0.000000,0.193652,0.543550,0.170508,201.574263,0.000000,0.000713,0.561655,1.293433,336.380856,0.000000,0.007130,-0.012875,-0.014423,-0.104451,-0.601380,0.956045,-0.012312,0.528177,-0.251631,1.313872,-0.108092,1.560564,-0.233550
cwb.us,ETFs,2160,0.206025,0.006596,6.530934,0.848699,0.470588,0.644629,0.453035,779.811838,0.000000,0.000926,0.390482,0.961966,36.168911,1.061965,0.047685,0.004161,-0.015358,-0.150118,1.407404,1.513341,-0.012311,3.179205,-0.246959,-0.345352,-0.513367,-0.655258,0.596772
cwi.us,ETFs,2730,0.346007,0.015628,21.161994,0.000000,0.073653,0.897663,1.220825,511.452377,0.865106,0.004396,0.510083,1.438442,118.273949,0.610231,0.004029,0.065739,-0.014090,-0.091484,-1.471801,2.908435,-0.012308,1.948866,-0.170824,0.813969,0.069205,-0.049252,-0.297036
cyb.us,ETFs,2392,0.216627,0.002725,21.877685,0.846099,0.432455,1.287409,0.361800,1982.382615,0.000000,0.001672,0.433011,1.543027,77.607048,0.761674,0.008779,0.008825,-0.015902,-0.088615,1.130801,5.057290,-0.012311,8.692592,-0.230583,0.066887,0.197078,-0.349409,-0.199786
cza.us,ETFs,2408,0.226893,0.013006,20.513776,0.000000,0.176153,0.613142,0.348431,695.343102,0.000000,0.002076,0.421245,1.498060,49.241914,0.000000,0.007060,0.013341,-0.014458,-0.094081,-0.728311,1.339739,-0.012312,2.791943,-0.221714,-0.047163,0.142098,-0.558768,-0.234990
dag.us,ETFs,2409,0.155272,0.028488,7.216675,0.000000,0.229651,0.345804,0.306877,14.420987,0.000000,0.001245,0.341638,1.167240,29.502452,0.000000,0.002491,-0.018165,-0.012284,-0.147370,-0.340256,-0.134219,-0.012312,-0.329858,-0.239950,-0.818816,-0.262385,-0.704462,-0.328538
dba.us,ETFs,2733,0.145208,0.011880,8.971378,0.000000,0.267204,0.325391,0.288628,12.191951,0.000000,0.002927,0.351484,0.755979,20.023146,0.000000,0.002561,-0.022592,-0.014616,-0.140338,-0.067866,-0.246767,-0.012312,-0.340078,-0.203046,-0.723373,-0.765220,-0.774427,-0.327092
dbap.us,ETFs,671,0.185515,0.011722,7.844566,0.000000,0.388060,0.614960,0.440161,565.578373,0.896106,0.323398,0.378960,1.906501,65.423895,0.544872,0.011923,-0.004861,-0.014639,-0.144853,0.808776,1.349760,-0.012311,2.197015,6.829014,-0.457042,0.641486,-0.439331,-0.135431
dbaw.us,ETFs,822,0.210485,0.009360,6.534838,0.790243,0.155907,0.289912,0.102797,14.105509,0.000000,0.010949,0.391145,2.296054,62.590448,0.000000,0.008516,0.006123,-0.014970,-0.150102,-0.875163,-0.442378,-0.012313,-0.331305,-0.027026,-0.338927,1.117779,-0.460244,-0.205180
dbb.us,ETFs,2733,0.158917,0.015988,5.033751,0.000000,0.480600,0.383328,0.204617,21.324266,0.642594,0.004025,0.499293,1.654092,111.945379,0.000000,0.006586,-0.016562,-0.014039,-0.156118,1.480028,0.072668,-0.012312,-0.298209,-0.178959,0.709381,0.332873,-0.095962,-0.244687
dbbr.us,ETFs,1272,0.141751,0.016464,5.306557,0.865013,0.468922,0.539769,0.215297,483.478857,0.683207,0.002358,0.425605,2.058412,57.778490,0.000000,0.042453,-0.024113,-0.013973,-0.155024,1.395319,0.935199,-0.012312,1.820616,-0.215524,-0.004899,0.827222,-0.495760,0.489645
dbc.us,ETFs,2964,0.149164,0.012569,5.386006,0.000000,0.257172,0.471973,0.275324,41.459760,0.000000,0.002362,0.366185,0.754328,43.139443,0.719662,0.004049,-0.020852,-0.014520,-0.154706,-0.140633,0.561409,-0.012312,-0.205895,-0.215455,-0.580870,-0.767238,-0.603809,-0.296641
dbe.us,ETFs,2733,0.150396,0.017303,5.435928,0.000000,0.393851,0.492468,0.429646,87.316957,0.000000,0.002561,0.532852,2.005645,132.406924,0.747093,0.047567,-0.020310,-0.013855,-0.154506,0.850781,0.674408,-0.012311,0.004345,-0.211074,1.034679,0.762705,0.055061,0.594348
dbef.us,ETFs,1538,0.130600,0.013365,12.935787,0.000000,0.155498,0.613133,0.483194,573.045491,0.000000,0.001300,0.497715,2.675949,188.197157,0.000000,0.004551,-0.029018,-0.014408,-0.124450,-0.878135,1.339689,-0.012311,2.231250,-0.238742,0.694087,1.582264,0.466841,-0.286347
dbem.us,ETFs,1432,0.348903,0.019717,357.699444,0.000000,0.385744,0.666551,0.373373,860.776751,0.000000,0.003492,0.460202,2.718435,111.599767,0.000000,0.005587,0.067013,-0.013516,1.257197,0.791980,1.634207,-0.012311,3.550402,-0.190660,0.330460,1.634211,-0.098513,-0.265152
dbeu.us,ETFs,1032,0.223501,0.009773,7.123667,0.000000,0.155189,0.407697,0.158343,200.886329,0.000000,0.028101,0.429709,1.852753,113.112203,0.707205,0.009690,0.011849,-0.014912,-0.147742,-0.880374,0.207027,-0.012312,0.525023,0.349336,0.034885,0.575769,-0.087350,-0.181141
dbez.us,ETFs,722,0.270311,0.011642,8.626999,0.000000,0.155340,0.303806,0.137052,24.259956,0.000000,0.019391,0.312041,1.791471,30.412685,0.000000,0.015235,0.032440,-0.014650,-0.141718,-0.879281,-0.365774,-0.012312,-0.284750,0.158209,-1.105706,0.500841,-0.697743,-0.067602
dbgr.us,ETFs,1220,0.199177,0.012454,6.146850,0.000000,0.155045,0.343243,0.207973,39.666032,0.000000,0.008197,0.401801,1.897880,49.622678,0.000000,0.002459,0.001149,-0.014536,-0.151657,-0.881418,-0.148340,-0.012312,-0.214118,-0.087417,-0.235641,0.630945,-0.555957,-0.329186
dbjp.us,ETFs,1445,0.140555,0.014610,6.526890,0.835670,0.155817,0.521587,0.410959,434.118838,0.000000,0.001384,0.335858,1.749093,32.674907,0.506123,0.005536,-0.024639,-0.014233,-0.150134,-0.875818,0.834954,-0.012311,1.594317,-0.236906,-0.874845,0.449028,-0.681046,-0.266181
dbko.us,ETFs,763,0.140338,0.009129,4.574319,0.000000,0.299213,0.300023,0.086265,13.307842,0.699559,0.010485,0.373761,3.670157,90.539160,0.000000,0.007864,-0.024735,-0.015003,-0.157959,0.164314,-0.386636,-0.012313,-0.334962,-0.037207,-0.507435,2.797850,-0.253959,-0.218531
dbmx.us,ETFs,464,0.161832,0.011391,5.971068,0.844775,0.358531,0.271277,0.100773,32.245265,1.525447,0.239224,0.289442,2.437913,32.339807,0.000000,0.170259,-0.015279,-0.014685,-0.152361,0.594589,-0.545123,-0.012313,-0.248140,4.981997,-1.324768,1.291225,-0.683520,3.106333
