mjd,residual_us,pulsar
56498.12421315568,-0.40085116594710574,B1855+09
56498.124213163566,0.2383610213275255,B1855+09
56498.12421316976,0.05938160889062876,B1855+09
56498.12421317784,-0.1502799885354503,B1855+09
56498.124213185096,-0.31903200597595294,B1855+09
56498.124213196046,0.4633637112481957,B1855+09
56498.12421320251,-0.3803963759543175,B1855+09
56498.12421315107,0.6627979136778807,B1855+09
56498.12421315964,0.29461169380769303,B1855+09
56498.12421316876,-0.3548278884633323,B1855+09
56498.124213178475,1.920767498234355,B1855+09
56498.12421318694,0.5247280812265603,B1855+09
56498.124213195246,-0.5798305783840025,B1855+09
57305.92060585888,-0.23721284605988266,B1855+09
57305.92060586068,-0.2576676360574206,B1855+09
57305.92060586418,-0.4417607460352621,B1855+09
57305.92060586776,-0.35994158604511034,B1855+09
57305.920605813524,-0.5849442760180277,B1855+09
57305.920605817024,-0.7690373859958692,B1855+09
57305.92060582105,-0.2985772160524965,B1855+09
57305.9206058251,0.274156903878566,B1855+09
57305.92060582908,0.683252703829325,B1855+09
57305.920605833184,-0.8917661259810971,B1855+09
57305.92060583732,-0.4417607460352621,B1855+09
57305.9206058422,-0.4417607460352621,B1855+09
57305.92060584684,-0.6667634360081796,B1855+09
57305.92060585137,-0.8508565459860211,B1855+09
57305.92060585615,-0.6053990660155657,B1855+09
57305.92060586109,-0.2985772160524965,B1855+09
57305.92060586611,-0.33948679604757237,B1855+09
57305.920605809035,-0.5644894860204898,B1855+09
57305.920605814565,-0.9735852859712488,B1855+09
57305.92060582,-1.0349496559638625,B1855+09
57305.92060582553,0.11051858389826245,B1855+09
57305.920605831285,-0.871311335983559,B1855+09
57305.920605837244,0.4173404338613317,B1855+09
57305.92060584324,-0.48267032603033805,B1855+09
57305.92060584955,-0.7485825959983313,B1855+09
57305.920605854946,-0.6667634360081796,B1855+09
57305.92060586189,-1.7304125158801527,B1855+09
57305.92060580771,-0.6667634360081796,B1855+09
57305.920605814106,-0.4417607460352621,B1855+09
57305.92060582067,-0.012210156086965221,B1855+09
57305.92060582903,-0.6667634360081796,B1855+09
57305.92060583665,-0.31903200605003446,B1855+09
57305.9206058418,-7.519118085183392,B1855+09
57305.920605851235,1.6855374137086845,B1855+09
57305.920605860745,-1.7917768858727667,B1855+09
57305.920605807485,-0.6872182260057175,B1855+09
57305.92060581552,0.2127925338859522,B1855+09
57305.92060582487,-1.8122316758703045,B1855+09
57305.92060583417,-1.1985879759441662,B1855+09
57305.92060584404,0.1309733738958004,B1855+09
57305.920605853564,-0.03266494608450317,B1855+09
57305.92060586044,-0.8304017559884831,B1855+09
57667.935024831095,-0.8099469660752312,B1855+09
57667.93502483318,-1.362226296066228,B1855+09
57667.935024836144,1.930994893880086,B1855+09
57667.93502483886,-0.23721284608456786,B1855+09
57667.93502484226,-0.3394867960829006,B1855+09
57667.93502484547,-0.5235799060798996,B1855+09
57667.93502484875,-0.7690373860758981,B1855+09
57667.935024852195,-0.2985772160835675,B1855+09
57667.93502485555,-0.8304017560748977,B1855+09
57667.93502485921,-0.25766763608423443,B1855+09
57667.935024862636,-0.5235799060798996,B1855+09
57667.93502480854,-0.7485825960762316,B1855+09
57667.93502481189,0.49915959390342785,B1855+09
57667.93502481614,-0.8713113360742308,B1855+09
57667.93502481989,0.3764308539054285,B1855+09
57667.93502482395,-0.5644894860792327,B1855+09
57667.9350248279,12.710669223704356,B1855+09
57667.93502483205,-3.95998462602388,B1855+09
57667.93502483719,-1.3417715060665616,B1855+09
57667.93502484629,-0.6667634360775654,B1855+09
57667.93502485103,-0.8713113360742308,B1855+09
57667.93502485602,-0.012210156088235856,B1855+09
57667.935024861,-0.6258538560782323,B1855+09
57667.93502486615,1.542353883886422,B1855+09
57667.9350248094,-0.503125116080233,B1855+09
57667.935024814855,-0.0735745260872355,B1855+09
57667.93502482042,-0.19630326608523477,B1855+09
57667.935024826176,-0.3394867960829006,B1855+09
57667.93502483206,-0.6053990660785658,B1855+09
57667.9350248381,-2.364511006049889,B1855+09
57667.93502484433,-0.0326649460879024,B1855+09
57667.93502484984,-0.09402931608690204,B1855+09
57667.93502485679,-0.15539368608590168,B1855+09
57667.93502486411,-0.7076730160768985,B1855+09
57667.93502480898,-0.6053990660785658,B1855+09
57667.935024815575,-0.3803963760822337,B1855+09
57667.935024823855,0.355976063905762,B1855+09
57667.935024832215,-1.6895029360608926,B1855+09
57667.93502483838,-0.40085116608190025,B1855+09
57667.93502484683,-0.40085116608190025,B1855+09
57667.93502485579,-0.05311973608756895,B1855+09
57667.93502486448,-0.2167580560849013,B1855+09
57667.93502481063,3.669652043851743,B1855+09
57667.93502481972,-0.17584847608556822,B1855+09
57667.93502482902,-0.09402931608690204,B1855+09
57667.93502483903,0.49915959390342785,B1855+09
57667.935024848586,-0.2167580560849013,B1855+09
57667.935024855105,-2.405420586049222,B1855+09
57958.15414679462,-1.0758592361606505,B1855+09
57958.15414679655,-0.1758484761002385,B1855+09
57958.15414679954,-0.1758484761002385,B1855+09
57958.154146802626,0.5400691739478165,B1855+09
57958.15414680584,1.9719044740439267,B1855+09
57958.15414680897,2.3605454840700135,B1855+09
57958.154146812165,-0.8508565461455476,B1855+09
57958.154146815636,-0.1758484761002385,B1855+09
57958.154146819055,-1.5463194061922294,B1855+09
57958.154146822584,0.5196143839464435,B1855+09
57958.15414682618,-0.2372128461043575,B1855+09
57958.154146772285,-0.07357452609337349,B1855+09
57958.154146775414,0.43779522394095155,B1855+09
57958.1541467796,-0.3394867961112225,B1855+09
57958.15414678344,0.1923377439244755,B1855+09
57958.15414678744,0.7241622839601736,B1855+09
57958.15414679157,0.13097337392035652,B1855+09
57958.15414679603,0.43779522394095155,B1855+09
57958.15414680084,0.27415690392996755,B1855+09
57958.154146805144,-0.012210156089254496,B1855+09
57958.15414680985,0.43779522394095155,B1855+09
57958.154146814486,-0.8917661261482935,B1855+09
57958.154146819405,-0.11448410609611949,B1855+09
57958.15414682458,1.1128032939862604,B1855+09
57958.15414682954,-0.7076730161359366,B1855+09
57958.15414677283,-0.5235799061235795,B1855+09
57958.154146778295,-0.1963032661016115,B1855+09
57958.1541467837,-0.46221553611946053,B1855+09
57958.154146789646,-0.09402931609474649,B1855+09
57958.15414679562,-0.012210156089254496,B1855+09
57958.1541468016,-0.5440346961249525,B1855+09
57958.1541468078,-0.09402931609474649,B1855+09
57958.15414681329,0.2332473239272215,B1855+09
57958.15414682027,0.5605239639491896,B1855+09
57958.15414682774,0.17188295392310252,B1855+09
57958.154146772475,-0.1553936860988655,B1855+09
57958.154146779,-0.2781224261071035,B1855+09
57958.154146787005,0.0900637939176105,B1855+09
57958.15414679499,-0.4417607461180875,B1855+09
57958.15414680107,-0.8304017561441746,B1855+09
57958.15414681024,0.17188295392310252,B1855+09
57958.15414681963,0.3150664839327135,B1855+09
57958.1541468278,1.4809895140109746,B1855+09
57958.15414677405,0.7446170739615465,B1855+09
57958.15414678318,-0.6463086461318175,B1855+09
57958.15414679252,0.8059814439656655,B1855+09
57958.15414680253,1.3173511939999905,B1855+09
57958.15414681206,-1.5258646161908564,B1855+09
57958.154146818786,-8.664586326670033,B1855+09
57390.691556873004,1.2150772437949207,B1855+09
57390.69155687554,2.606002963661395,B1855+09
57390.69155687845,-4.2463516856807955,B1855+09
57390.691556881604,0.43779522386953784,B1855+09
57390.69155688477,0.31506648388131947,B1855+09
57390.6915568258,-3.87816546571614,B1855+09
57390.69155682926,5.776495413357035,B1855+09
57390.69155683259,4.3651149034925245,B1855+09
57390.691556836005,2.687822123653541,B1855+09
57390.691556839534,2.4628194336751403,B1855+09
57390.6915568431,-0.3190320060578086,B1855+09
57390.69155685106,1.8900853137301215,B1855+09
57390.69155685449,1.9923592637203036,B1855+09
57390.69155685863,-1.3008619259635554,B1855+09
57390.69155686244,-3.6327079857397035,B1855+09
57390.69155686621,-3.6327079857397035,B1855+09
57390.69155687048,-0.44176074604602694,B1855+09
57390.691556874546,-2.548604115843775,B1855+09
57390.691556879676,-5.0849980756002875,B1855+09
57390.69155688345,-3.223612185778976,B1855+09
57390.69155683149,-10.669155745064222,B1855+09
57390.691556836355,-8.910043805233093,B1855+09
57390.691556841484,-3.8372558857200674,B1855+09
57390.69155684675,-0.7281278060185364,B1855+09
57390.691556852114,2.606002963661395,B1855+09
57390.691556857266,-0.9326757059989003,B1855+09
57390.69155686299,-27.17617127347959,B1855+09
57390.691556868835,-3.5304340357495216,B1855+09
57390.69155687477,-1.341771505959628,B1855+09
57390.69155688081,-2.712242435828066,B1855+09
57390.69155682502,-0.7894921760126455,B1855+09
57390.691556830054,0.6627979138479381,B1855+09
57390.69155683714,1.3173511937851026,B1855+09
57390.691556845195,-0.7076730160205,B1855+09
57390.69155685177,-0.05311973608333554,B1855+09
57390.69155685782,-9.462323135180075,B1855+09
57390.69155686701,-0.8917661260028276,B1855+09
57390.691556875245,1.9719044737222673,B1855+09
57390.69155687991,0.4582500138675742,B1855+09
57390.69155682752,-0.21675805606762666,B1855+09
57390.691556845166,0.37643085387542863,B1855+09
57390.69155685323,-1.116768815981228,B1855+09
57390.69155686283,-0.8508565460067548,B1855+09
57390.6915568719,0.19233774389310115,B1855+09
57390.69155688169,-3.1417930257868303,B1855+09
57390.69155682922,1.2764416137890298,B1855+09
57390.69155683556,-4.0622585756984675,B1855+09
57223.13713004697,-4.389535215455629,B1855+09
57223.13713004919,3.1582822934562595,B1855+09
57223.137130052106,-2.5383767207224968,B1855+09
57223.137130055205,-1.7201851208404488,B1855+09
57223.13713005833,-2.2417822657652544,B1855+09
57223.13712999947,-2.773606805688585,B1855+09
57223.13713000279,-0.8815387309613502,B1855+09
57223.13713000573,-0.1144841060719306,B1855+09
57223.137130009665,-1.116768815927439,B1855+09
57223.13713001311,-0.4928977210173776,B1855+09
57223.13713001664,-0.32925940104096807,B1855+09
57223.137130024494,-0.2985772160453913,B1855+09
57223.13713002799,-2.5179219307254455,B1855+09
57223.137130031966,0.5502965688322331,B1855+09
57223.13713003602,-0.4928977210173776,B1855+09
57223.13713004014,-0.20653066105866094,B1855+09
57223.137130044124,-0.7894921759746198,B1855+09
57223.137130048606,-1.5770015908610906,B1855+09
57223.13713005316,0.2946116938690932,B1855+09
57223.13713005776,-0.5542620910085312,B1855+09
57223.137130000265,-0.2883498210468657,B1855+09
57223.137130005096,-0.9633578909495549,B1855+09
57223.13713000991,-1.0247222609407085,B1855+09
57223.137130014926,-4.297488660468899,B1855+09
57223.137130020215,0.2639295088735164,B1855+09
57223.13713002555,-1.1269962109259646,B1855+09
57223.13713003101,-0.38039637603359605,B1855+09
57223.137130036586,-1.1269962109259646,B1855+09
57223.13713004233,-0.6156264609996848,B1855+09
57223.13713004825,-0.48267032601885196,B1855+09
57223.13713005437,5.756040623081761,B1855+09
57223.13712999847,0.0900637938985813,B1855+09
57223.13713000378,-1.9963247858006399,B1855+09
57223.13713001088,-0.03266494608372585,B1855+09
57223.137130018236,-0.6974456209878894,B1855+09
57223.1371300252,0.4582500138455027,B1855+09
57223.13713003171,0.37643085385729796,B1855+09
57223.13713003967,-2.159963105777049,B1855+09
57223.137130048926,-2.3542836107490355,B1855+09
57223.13713005319,0.9082553937806289,B1855+09
57223.1371300001,-1.13722360592449,B1855+09
57223.13713001016,-0.34971419103801926,B1855+09
57223.13713001856,0.14120076889120925,B1855+09
57223.13713002676,-2.078143945788845,B1855+09
57223.13713003578,-0.7179004109849406,B1855+09
57223.137130045376,-2.2111000807696772,B1855+09
57223.13713005499,-0.7997195709731455,B1855+09
57223.13713000206,-0.6872182259893639,B1855+09
57223.137130008894,-6.046373205216775,B1855+09
56853.19323882663,-3.366795715245034,B1855+09
56853.193238828615,-0.05311973607512812,B1855+09
56853.19323883156,-0.43153335098033346,B1855+09
56853.19323883454,-10.607791373431125,B1855+09
56853.19323883788,-1.198587975788182,B1855+09
56853.19323884099,-2.282691845516608,B1855+09
56853.19323884439,1.8900853134380884,B1855+09
56853.19323878565,0.038926818901813716,B1855+09
56853.19323878905,-0.5747168809444652,B1855+09
56853.19323879254,-1.2088153707856202,B1855+09
56853.19323879634,-0.9838126808419845,B1855+09
56853.19323880432,1.1639402686199916,B1855+09
56853.19323880768,-0.656536040923969,B1855+09
56853.19323881141,-3.8372558851271816,B1855+09
56853.19323878949,0.3252938788300772,B1855+09
56853.193238794454,-2.6815602504166893,B1855+09
56853.1932387995,3.669652042992297,B1855+09
56853.193238805005,1.2457594285994955,B1855+09
56853.193238810425,-0.49289772096496126,B1855+09
56853.193238815984,-1.2599523457728101,B1855+09
56853.19323882175,-0.43153335098033346,B1855+09
56853.19323882717,0.31506648383263924,B1855+09
56853.193238833686,0.14120076887619354,B1855+09
56853.19323884032,-1.894050835613965,B1855+09
56853.19323884536,1.5730360685175109,B1855+09
56853.19323879035,3.086690528138332,B1855+09
56853.193238797496,0.6730253087429685,B1855+09
56853.19323880474,0.3355212738275152,B1855+09
56853.193238812186,-3.9497572300989994,B1855+09
56853.19323881911,0.028699423904375732,B1855+09
56853.19323882559,-0.44176074597777143,B1855+09
56853.193238833075,1.3582607735713135,B1855+09
56853.193238843036,1.6753100184918908,B1855+09
56853.19323878897,-0.11448410605975601,B1855+09
56853.19323879742,0.25370211384801133,B1855+09
56853.19323880617,0.3355212738275152,B1855+09
56853.19323881525,0.00824463390949977,B1855+09
56853.19323882478,-0.5849442759419031,B1855+09
56853.19323883431,-0.2372128460290118,B1855+09
56853.19323884387,-0.2985772160136397,B1855+09
56853.193238788794,-11.303254233256908,B1855+09
58880.619474361745,23.838074991832794,B1855+09
58880.61947436451,-0.8713113363779657,B1855+09
58880.61947436883,-13.144185340456156,B1855+09
58880.619474370695,-1.484955036581875,B1855+09
58880.61947437399,6.206046005973791,B1855+09
58880.61947437712,-7.457753718566595,B1855+09
58880.61947438064,4.283295745334875,B1855+09
58880.61947438421,18.315281689997608,B1855+09
58880.61947438745,-1.3622262965410932,B1855+09
58880.61947438989,4.44693406538925,B1855+09
58880.619474337414,-1.812231676690627,B1855+09
58880.61947434028,-7.294115398512219,B1855+09
58880.61947434467,11.401562667700224,B1855+09
58880.61947435682,16.597079329426663,B1855+09
58880.61947436103,-4.63499269762861,B1855+09
58880.61947436634,1.5832634644376726,B1855+09
58880.61947437012,1.3787155643697027,B1855+09
58880.61947437478,5.387854405701912,B1855+09
58880.619474379295,8.906078286870994,B1855+09
58880.61947436662,-2.87588075704407,B1855+09
58880.619474372994,4.283295745334875,B1855+09
58880.61947437804,-20.630638482943855,B1855+09
58880.61947439334,19.46074993037824,B1855+09
58880.61947433758,-1.484955036581875,B1855+09
58880.61947434461,2.728731704818304,B1855+09
58880.619474352134,1.051438924260951,B1855+09
58880.61947436114,-17.07150502176118,B1855+09
58880.61947436514,-9.135046499123948,B1855+09
58880.619474372026,4.037838265253311,B1855+09
58880.61947437669,15.901616469195561,B1855+09
57032.69591857423,-12.305538943640789,B1855+09
57032.695918576865,0.8980279987329419,B1855+09
57032.695918579826,-0.6463086459598802,B1855+09
57032.69591858284,-0.05311973607786907,B1855+09
57032.695918586105,-0.7792647809334344,B1855+09
57032.695918527286,2.513956408411524,B1855+09
57032.69591853041,-8.715723299354824,B1855+09
57032.69591853778,-0.17584847605345758,B1855+09
57032.69591854282,-0.0735745260738005,B1855+09
57032.69591854777,-0.8406291509212287,B1855+09
57032.69591855333,2.268498928460347,B1855+09
57032.69591855872,-2.211100080648634,B1855+09
57032.69591856431,-2.620195880567262,B1855+09
57032.695918570105,0.03892681890382232,B1855+09
57032.69591857592,-0.6769908309537773,B1855+09
57032.69591858202,-0.5440346959802231,B1855+09
57032.6959185262,-1.3315441108235828,B1855+09
57032.695918531506,4.40602448303518,B1855+09
57032.69591853869,0.4480226188224507,B1855+09
57032.69591854631,-0.4008511660087032,B1855+09
57032.69591855295,-0.10425671106769761,B1855+09
57032.69591856012,-0.7792647809334344,B1855+09
57032.69591856748,0.7241622837675249,B1855+09
57032.69591857365,-3.939529835304839,B1855+09
57032.695918580976,0.6934800987736277,B1855+09
57032.69591852916,-1.0349496558825773,B1855+09
57032.695918538695,-0.0735745260738005,B1855+09
57032.695918545665,-1.29063453083172,B1855+09
57032.695918554564,0.17188295387737654,B1855+09
57032.69591856367,-0.799719570929366,B1855+09
57032.69591857307,-0.4008511660087032,B1855+09
57032.69591858273,-1.3213167158256172,B1855+09
57032.695918530015,0.4582500138204164,B1855+09
57032.69591853673,-0.267895031035149,B1855+09
57069.568597043595,-1.5360920107991782,B1855+09
57069.5685970463,3.2298740583033574,B1855+09
57069.568597049205,-3.3872505054505924,B1855+09
57069.56859705226,-1.0349496558935467,B1855+09
57069.56859705549,-0.19630326605146967,B1855+09
57069.568597058635,-0.6156264609725082,B1855+09
57069.56859706199,1.3787155636519435,B1855+09
57069.568597069105,-1.975869995716365,B1855+09
57069.5685970742,-2.7326972255738493,B1855+09
57069.56859707934,-0.59517167097636,B1855+09
57069.56859708465,-0.38039637601680365,B1855+09
57069.56859702803,-0.03266494608228387,B1855+09
57069.56859703361,-1.0860866308839172,B1855+09
57069.56859703937,0.09006379389460546,B1855+09
57069.56859704477,-0.04289234108035798,B1855+09
57187.256937586986,-0.26789503104705137,B1855+09
57187.256937589125,-0.6360812509901753,B1855+09
57187.25693759208,-3.162247815599942,B1855+09
57187.256937595215,0.6832527038060185,B1855+09
57187.25693759834,-1.1576783959096009,B1855+09
57187.25693753953,-0.18607587105969056,B1855+09
57187.2569375428,0.6525705188107582,B1855+09
57187.25693754643,-0.2781224260454715,B1855+09
57187.256937549595,-0.21675805605495088,B1855+09
57187.25693755311,-0.21675805605495088,B1855+09
57187.25693755669,-0.17584847606127046,B1855+09
57187.25693756474,-0.5338073010059742,B1855+09
57187.25693756803,-0.8713113359538377,B1855+09
57187.25693757196,-2.3338288207279128,B1855+09
57187.25693757602,-0.5031251160107139,B1855+09
57187.25693757998,-0.12471150106916991,B1855+09
57187.25693758437,-0.34971419103441226,B1855+09
57187.25693758812,-0.605399065994915,B1855+09
57187.25693759317,1.0207567387538823,B1855+09
57187.256937597784,-0.18607587105969056,B1855+09
57187.25693754027,-1.372453690876423,B1855+09
57187.25693754514,0.22301992887711375,B1855+09
57187.256937550046,-1.372453690876423,B1855+09
57187.256937555074,-1.9656426007847894,B1855+09
57187.256937560225,-1.464500245862204,B1855+09
57187.256937565624,3.8741999433130916,B1855+09
57187.25693757103,0.6525705188107582,B1855+09
57187.25693757659,-1.4747276408606242,B1855+09
57187.25693758235,0.06960900390081214,B1855+09
57187.25693758825,-0.07357452607706937,B1855+09
57187.25693759435,2.155997583578514,B1855+09
57187.256937538456,-1.4235906658685236,B1855+09
57187.2569375438,0.30483908886447464,B1855+09
57187.25693755087,-0.6769908309838557,B1855+09
57187.25693755826,-0.2883498210438916,B1855+09
57187.256937565195,-0.5644894860012346,B1855+09
57187.256937571685,-1.9758699957832095,B1855+09
57187.25693757976,-2.303146635732653,B1855+09
57187.256937587576,0.6934800988044387,B1855+09
57187.256937593265,-1.0554044459253995,B1855+09
57187.2569375401,-1.8940508357958485,B1855+09
57187.25693754997,-0.16562108106285034,B1855+09
57187.25693755856,-4.0520311804624916,B1855+09
57187.25693756677,-3.489524455549385,B1855+09
57187.256937576014,0.12074597889291269,B1855+09
57187.25693758531,-1.9860973907816293,B1855+09
57187.25693759508,0.4480226188423561,B1855+09
57187.256937542064,0.43779522384393604,B1855+09
57187.25693754943,0.46847740883919636,B1855+09
56374.44458450001,-0.11448410604400072,B1855+09
56374.44458450229,0.40711303875355426,B1855+09
56374.44458450525,0.3380781225303484,B1855+09
56374.44458450835,-0.007096458585680589,B1855+09
56374.444584511475,0.6960369473914155,B1855+09
56374.44458451442,-0.36761213219575534,B1855+09
56374.44458451804,-0.7434688982998758,B1855+09
56374.444584521596,-0.10937040854598548,B1855+09
56374.444584524696,-0.7306846545548377,B1855+09
56374.4445845283,-0.8150606632720891,B1855+09
56374.4445845318,0.1616555588488225,B1855+09
56374.444584539735,-0.193746417263237,B1855+09
56374.444584543184,0.42501097999660753,B1855+09
56374.44458454705,-0.3522710397017096,B1855+09
56374.44458455167,-0.48522717465010595,B1855+09
56374.44458449321,0.0491542138924871,B1855+09
56374.44458449698,-0.6360812508415558,B1855+09
56374.444584501776,-1.098870874411935,B1855+09
56374.44458450651,0.14631446635477674,B1855+09
56374.44458451126,0.023585726402410877,B1855+09
56374.44458451587,-0.058233433565833034,B1855+09
56374.444584521036,-0.24232654349438182,B1855+09
56374.444584525474,-0.1579505347771303,B1855+09
56374.444584530385,-0.15283683727911507,B1855+09
56374.44458453543,-0.5798305783633879,B1855+09
56374.44458454088,0.7497307711205756,B1855+09
56374.44458454642,0.23069047507202828,B1855+09
56374.444584551784,0.17443980259386058,B1855+09
56374.44458449485,0.45313631623569145,B1855+09
56374.44458450133,0.17188295384485297,B1855+09
56374.44458450772,-1.7457536079108638,B1855+09
56374.44458451389,0.3022822400442417,B1855+09
56374.444584520774,-0.7460257470488834,B1855+09
56374.444584526434,0.26392950880912736,B1855+09
56374.444584534715,0.0951774913746243,B1855+09
56374.444584540426,0.34063497127935605,B1855+09
56374.44458454708,-0.23209914849835137,B1855+09
56374.444584493154,0.49915959371782864,B1855+09
56374.44458450083,-0.8380723020131577,B1855+09
56374.4445845075,1.4835463620857632,B1855+09
56374.444584516255,-0.3880669221878163,B1855+09
56374.44458452492,-1.257395496850408,B1855+09
56374.444584533725,-4.289818113173448,B1855+09
56374.44458454202,1.4528641770976716,B1855+09
56374.44458455076,-0.01732385358171108,B1855+09
56374.44458449736,0.24347471881706642,B1855+09
56374.45885774542,-1.7252988179188098,B1855+09
56374.45885774767,-0.5491483933752987,B1855+09
56374.4588577506,-0.7613668395429323,B1855+09
56374.45885775375,-0.1528368372791157,B1855+09
56374.45885775685,0.20000829008393764,B1855+09
56374.45885775978,-0.23721284599636758,B1855+09
56374.45885776353,0.10284803762164758,B1855+09
56374.45885776696,-0.5414778471282758,B1855+09
56374.45885777006,-0.050562887318810375,B1855+09
56374.45885777369,0.3176233325382887,B1855+09
56374.45885777716,-0.10169986229896302,B1855+09
56374.45885778508,-0.25255393849041335,B1855+09
56374.458857788435,-0.4315333509209477,B1855+09
56374.4588577924,0.6116609386741665,B1855+09
56374.45885779708,-0.6693202845786576,B1855+09
56374.45885773857,-0.7051161670647643,B1855+09
56374.45885774236,-0.1144841060440012,B1855+09
56374.458857746875,0.20767883633096051,B1855+09
56374.458857751895,1.5525812783089754,B1855+09
56374.45885775665,-0.02755124857774168,B1855+09
56374.45885776124,-0.0761313748088867,B1855+09
56374.458857766534,-0.6744339820766727,B1855+09
56374.45885777075,-0.2653381822354515,B1855+09
56374.45885777577,-0.25255393849041335,B1855+09
56374.4588577808,-0.554262090873314,B1855+09
56374.45885778625,0.35597606377340324,B1855+09
56374.45885779177,-0.26789503098445916,B1855+09
56374.45885779728,-0.0761313748088867,B1855+09
56374.45885774021,-0.014767004832703516,B1855+09
56374.458857746686,-1.0605181431768251,B1855+09
56374.45885775311,-2.088371340277894,B1855+09
56374.45885775934,2.212248255552945,B1855+09
56374.45885776609,-1.034949655686749,B1855+09
56374.458857771766,-1.5335351617432373,B1855+09
56374.45885778011,0.3201801812872964,B1855+09
56374.45885778581,-0.16050738352613858,B1855+09
56374.458857792495,0.09262064262561706,B1855+09
56374.45885773875,0.21534938257798342,B1855+09
56374.458857746205,-0.7051161670647643,B1855+09
56374.45885775282,0.41478358500057877,B1855+09
56374.45885776131,-0.3267025522116347,B1855+09
56374.458857770216,-0.5491483933752987,B1855+09
56374.45885777913,0.14631446635477735,B1855+09
56374.45885778742,-0.5107956621401842,B1855+09
56374.45885779618,0.21534938257798342,B1855+09
56374.458857742684,0.26137266006012083,B1855+09
56374.47258216175,-1.802004280389046,B1855+09
56374.472582163995,-0.9275620082284322,B1855+09
56374.47258216691,0.3431918200283664,B1855+09
56374.47258217004,-0.18096217351820035,B1855+09
56374.47258217319,1.1102464447306595,B1855+09
56374.47258217616,-0.4954545696461405,B1855+09
56374.47258217988,0.7471739223715741,B1855+09
56374.4725821833,0.32785072753432054,B1855+09
56374.47258218638,-0.7230141083078208,B1855+09
56374.472582190014,0.7880835023556964,B1855+09
56374.47258219342,-0.7767079320369811,B1855+09
56374.472582201415,-1.022165411941715,B1855+09
56374.47258220483,-0.019880702330718862,B1855+09
56374.47258220863,-0.5286936033832399,B1855+09
56374.47258221336,-1.1704626393841582,B1855+09
56374.4725821549,-0.29090666972552903,B1855+09
56374.47258215861,0.19745144133493078,B1855+09
56374.47258216324,-0.7588099907939276,B1855+09
56374.472582168215,0.4505794674866874,B1855+09
56374.472582173075,-0.1528368372791163,B1855+09
56374.47258217757,0.046597365143479855,B1855+09
56374.472582182876,-0.10169986229896344,B1855+09
56374.47258218709,0.11051858386867093,B1855+09
56374.4725821921,-0.23465599724736086,B1855+09
56374.47258219714,0.4505794674866874,B1855+09
56374.47258220257,0.11818913011569386,B1855+09
56374.472582208124,-0.10937040854598637,B1855+09
56374.47258221348,1.0079724947703537,B1855+09
56374.47258215655,0.051711062641495144,B1855+09
56374.47258216302,0.9338238810491319,B1855+09
56374.47258216947,-0.13238204728705513,B1855+09
56374.472582175644,-0.5286936033832399,B1855+09
56374.472582182454,0.389215097510504,B1855+09
56374.47258218809,-0.6079559146024768,B1855+09
56374.47258219641,-0.4571018384110258,B1855+09
56374.47258220211,-0.1963032660122462,B1855+09
56374.472582208844,0.468477408729741,B1855+09
56374.47258215507,-0.040335492322780005,B1855+09
56374.472582162525,-0.5721600321163697,B1855+09
56374.47258216914,0.15398501260180084,B1855+09
56374.472582176335,-0.10169986229896344,B1855+09
56374.47258218662,0.028699423900426353,B1855+09
56374.47258219538,-1.528421464245228,B1855+09
56374.47258220378,1.133258083471728,B1855+09
56374.472582212584,0.6244451824192072,B1855+09
56374.472582158625,-0.2678950309844602,B1855+09
56122.12977527193,4.446934061863063,B1855+09
56122.12977527407,0.25881581129234027,B1855+09
56122.12977527728,1.1895087558636117,B1855+09
56122.12977528024,4.463553578730407,B1855+09
56122.1297752832,-1.5718878928643367,B1855+09
56122.129775286376,2.4768821008955766,B1855+09
56122.12977528994,-0.1490015641447966,B1855+09
56122.12977529315,-0.21420120723976202,B1855+09
56122.12977529659,-0.08891561854747547,B1855+09
56122.129775300134,-0.11320568166128614,B1855+09
56122.129775303845,0.3304075762593612,B1855+09
56122.12977524972,0.8123735654123411,B1855+09
56122.12977525321,1.1217522640198243,B1855+09
56122.12977525677,3.0981963468593654,B1855+09
56122.12977526119,0.2537021137946959,B1855+09
56122.12977526478,0.9095338178675837,B1855+09
56122.12977526881,-1.735526212788956,B1855+09
56122.1297752733,-2.811959536043091,B1855+09
56122.12977527855,1.2048498483565449,B1855+09
56122.12977528295,-0.6271322801745431,B1855+09
56122.129775287605,0.913369090990817,B1855+09
56122.12977529261,2.97418918254149,B1855+09
56122.12977529677,-0.4034080146526029,B1855+09
56122.129775302106,0.4966027449328025,B1855+09
56122.12977530759,0.6538489429853662,B1855+09
56122.12977525044,-0.5197446327240118,B1855+09
56122.129775256144,0.2575373869179292,B1855+09
56122.12977526146,0.9530002465975607,B1855+09
56122.129775267174,0.08878536949566566,B1855+09
56122.12977527322,0.9670629147160826,B1855+09
56122.12977527894,0.3457486687522942,B1855+09
56122.12977528547,-0.16050738351449637,B1855+09
56122.12977529282,1.497609030096684,B1855+09
56122.1297752981,-0.46349396024992406,B1855+09
56122.12977530665,-0.5632110614539889,B1855+09
56122.12977524998,-0.22954229973269508,B1855+09
56122.12977525744,0.6998722204641653,B1855+09
56122.12977526494,0.12202440323035393,B1855+09
56122.1297752713,1.4170682945087854,B1855+09
56122.12977527936,-0.1374957447750968,B1855+09
56122.129775287816,1.3595391976602864,B1855+09
